t,vida
20.5169,992435.0
20.5335,992435.0
20.5503,992435.0
20.5670,992435.0
20.5837,992435.0
20.6006,992435.0
20.6168,992435.0
20.6338,992435.0
20.6504,992435.0
20.6668,992435.0
20.6838,992435.0
20.7002,992435.0
20.7173,992435.0
20.7336,992435.0
20.7506,992435.0
20.7670,992435.0
20.7836,992435.0
20.8004,992435.0
20.8172,992435.0
20.8341,992435.0
20.8504,992435.0
20.8671,992435.0
20.8837,992435.0
20.9002,992435.0
20.9171,992435.0
20.9338,992435.0
20.9505,992435.0
20.9671,992435.0
20.9838,992435.0
21.0003,992435.0
21.0169,992435.0
21.0335,992435.0
21.0506,992435.0
21.0669,992435.0
21.0836,992435.0
21.1002,992435.0
21.1173,992435.0
21.1338,992435.0
21.1501,992435.0
21.1672,992435.0
21.1838,992435.0
21.2004,992435.0
21.2170,992435.0
21.2336,992435.0
21.2501,992435.0
21.2671,992435.0
21.2837,992435.0
21.3002,992435.0
21.3168,992435.0
21.3338,992435.0
21.3504,992435.0
21.3673,992435.0
21.3838,992435.0
21.4002,992435.0
21.4172,992435.0
21.4336,992435.0
21.4504,992435.0
21.4671,992435.0
21.4834,992435.0
21.5007,992435.0
21.5169,992435.0
21.5336,992435.0
21.5505,992435.0
21.5671,992435.0
21.5837,992435.0
21.6005,992435.0
21.6167,992435.0
21.6337,992435.0
21.6505,992435.0
21.6671,992435.0
21.6838,992435.0
21.7006,992435.0
21.7173,992435.0
21.7338,992435.0
21.7503,992435.0
21.7671,992435.0
21.7836,992435.0
21.8001,992435.0
21.8172,992435.0
21.8338,992435.0
21.8504,992435.0
21.8670,992435.0
21.8835,992435.0
21.9002,992435.0
21.9171,992435.0
21.9337,992435.0
21.9501,992435.0
21.9670,992435.0
21.9838,992430.0
22.0005,992430.0
22.0173,992430.0
22.0339,992430.0
22.0505,992430.0
22.0671,992430.0
22.0839,992430.0
22.1002,992430.0
22.1172,992425.0
22.1338,992425.0
22.1502,992425.0
22.1670,992425.0
22.1836,992425.0
22.2003,992425.0
22.2167,992425.0
22.2340,992425.0
22.2507,992425.0
22.2671,992425.0
22.2838,992425.0
22.3005,992425.0
22.3168,992425.0
22.3336,992425.0
22.3504,992425.0
22.3671,992425.0
22.3839,992425.0
22.4006,992425.0
22.4169,992425.0
22.4335,992425.0
22.4506,992425.0
22.4669,992425.0
22.4837,992425.0
22.5008,992425.0
22.5169,992425.0
22.5339,992425.0
22.5506,992425.0
22.5672,992425.0
22.5834,992425.0
22.6001,992425.0
22.6172,992425.0
22.6338,992425.0
22.6504,992425.0
22.6670,992425.0
22.6836,992425.0
22.7005,992425.0
22.7170,992425.0
22.7335,992425.0
22.7503,992425.0
22.7669,992425.0
22.7837,992425.0
22.8005,992425.0
22.8171,992420.0
22.8336,992420.0
22.8504,992420.0
22.8672,992420.0
22.8835,992420.0
22.9002,992420.0
22.9172,992420.0
22.9337,992420.0
22.9505,992420.0
22.9668,992420.0
22.9839,992420.0
23.0005,992420.0
23.0173,992420.0
23.0338,992420.0
23.0503,992420.0
