t,vida
23.0339,984615.0
23.0504,984615.0
23.0670,984615.0
23.0837,984510.0
23.1003,984510.0
23.1169,984510.0
23.1340,984510.0
23.1505,984510.0
23.1669,984510.0
23.1839,984510.0
23.2003,984510.0
23.2172,984405.0
23.2334,984405.0
23.2501,984405.0
23.2668,984405.0
23.2837,984300.0
23.3006,984300.0
23.3169,984300.0
23.3335,984300.0
23.3507,984300.0
23.3668,984300.0
23.3838,984195.0
23.4005,984195.0
23.4171,984195.0
23.4335,984195.0
23.4505,984195.0
23.4669,984195.0
23.4838,984195.0
23.5003,984195.0
23.5168,984090.0
23.5336,984090.0
23.5505,984090.0
23.5671,983985.0
23.5836,983985.0
23.6004,983985.0
23.6172,983985.0
23.6339,983985.0
23.6503,983985.0
23.6668,983985.0
23.6839,983985.0
23.7012,983985.0
23.7171,983985.0
23.7336,983985.0
23.7502,983985.0
23.7668,983985.0
23.7839,983985.0
23.8004,983880.0
23.8171,983880.0
23.8335,983880.0
23.8506,983880.0
23.8668,983880.0
23.8834,983880.0
23.9007,983880.0
23.9168,983880.0
23.9340,983775.0
23.9506,983775.0
23.9669,983775.0
23.9838,983775.0
24.0003,983670.0
24.0170,983670.0
24.0336,983670.0
24.0502,983670.0
24.0672,983670.0
24.0839,983670.0
24.1006,983670.0
24.1172,983670.0
24.1335,983670.0
24.1504,983670.0
24.1672,983670.0
24.1838,983670.0
24.2002,983670.0
24.2172,983670.0
24.2341,983670.0
24.2504,983670.0
24.2672,983670.0
24.2838,983670.0
24.3003,983670.0
24.3170,983670.0
24.3336,983670.0
24.3503,983670.0
24.3670,983670.0
24.3835,983670.0
24.4001,983670.0
24.4170,983670.0
24.4335,983670.0
24.4502,983565.0
24.4671,983565.0
24.4837,983565.0
24.5003,983565.0
24.5172,983565.0
24.5336,983565.0
24.5503,983565.0
24.5671,983565.0
24.5839,983565.0
24.6008,983565.0
24.6173,983565.0
24.6339,983565.0
24.6502,983565.0
24.6672,983565.0
24.6838,983565.0
24.7003,983565.0
24.7172,983565.0
24.7339,983565.0
24.7503,983565.0
24.7668,983565.0
24.7838,983565.0
24.8005,983565.0
24.8169,983565.0
24.8335,983565.0
24.8504,983565.0
24.8668,983565.0
24.8834,983565.0
24.9002,983565.0
24.9168,983565.0
24.9334,983565.0
24.9505,983565.0
24.9668,983565.0
24.9839,983565.0
